8,14,1477.5,1896.3,234.6,263.8,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
8,21,1504.3,442.83,59.17,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
8,6,964.52,1928.9,282.03,229.31,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
9,14,1484.3,1886.3,239.7,274.12,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
9,21,1517,443.86,59.17,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
9,6,973.87,1917.2,290.73,241.01,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
10,14,1491.5,1876.4,244.01,284.42,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
10,21,1529.7,444.89,59.17,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
10,6,983.83,1905.5,298.1,252.66,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
11,14,1505,1872.8,242.59,288.14,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
11,21,1542.3,445.91,59.17,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
11,6,997.84,1901.3,296.43,256.92,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
12,14,1517.3,1866.2,243.19,294.77,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
12,21,1558.6,446.75,59.17,137.6,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
12,6,1012.9,1893.1,298.65,265.3,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
12,16,1288.7,1912.9,228.58,245.81,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
13,14,1529.2,1858.4,244.35,302.6,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
13,21,1576.2,447.51,59.17,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
13,6,1028.6,1883.3,301.88,275.36,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
13,16,1300.2,1905.5,234.94,253.45,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
14,14,1541.1,1850.1,245.47,310.9,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
14,21,1594.2,448.25,59.17,137.6,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
14,6,1044.8,1872.8,304.94,286.08,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
14,16,1312.1,1898.1,240.88,261.13,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
15,14,1553.1,1841.6,246.37,319.38,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
15,21,1612.4,448.98,59.17,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
15,6,1061.4,1862.2,307.46,297.05,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
15,16,1324.1,1890.7,246.24,268.75,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
16,14,1565.2,1833,247,327.93,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
16,21,1630.7,449.71,59.17,137.6,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
16,6,1078.4,1851.4,309.36,308.12,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
16,16,1336.3,1883.4,251,276.29,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
17,14,1577.4,1824.4,247.37,336.52,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
17,21,1648.9,450.43,59.17,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
17,6,1095.7,1840.5,310.65,319.23,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
17,16,1348.8,1876.2,255.15,283.8,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
18,14,1589.7,1815.8,247.49,345.11,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
18,21,1667.1,451.15,59.17,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
18,6,1113.2,1829.7,311.39,330.36,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
18,16,1361.4,1868.9,258.74,291.28,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
19,14,1602.1,1807.2,247.42,353.71,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
19,21,1685.3,451.88,59.17,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
19,6,1131,1818.9,311.64,341.48,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
19,16,1374.3,1861.7,261.79,298.74,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
20,14,1614.6,1798.6,247.15,362.3,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
20,21,1703.5,452.61,59.17,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
20,6,1149,1808,311.46,352.6,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
20,16,1387.4,1854.5,264.34,306.2,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
21,14,1627.1,1790,246.75,370.9,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
21,21,1721.6,453.34,59.17,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
21,6,1167.1,1797.2,310.92,363.71,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
21,16,1400.8,1847.3,266.43,313.64,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
22,14,1634,1782.3,245.69,378.59,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
22,21,1730.2,453.73,59.11,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
22,6,1177.5,1788.5,308.04,372.54,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
22,16,1407.8,1839.6,268.43,321.51,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
23,14,1638.6,1775,244.38,385.92,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
23,21,1735.2,453.99,58.99,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
23,6,1184.8,1780.6,304.14,380.44,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
23,16,1412.6,1831.6,270.17,329.54,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
24,14,1642.3,1767.8,243,393.12,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
24,21,1739,454.21,58.82,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
24,6,1190.9,1773.1,299.76,387.98,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
24,16,1416.6,1823.5,271.59,337.64,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
25,21,1742.3,454.41,58.61,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
25,6,1196.6,1765.7,295.13,395.39,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
25,16,1420.4,1815.3,272.69,345.75,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
26,21,1745.5,454.61,58.35,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
26,6,1202.2,1758.3,290.35,402.76,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
26,16,1424.2,1807.2,273.51,353.87,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
27,21,1748.7,454.8,58.05,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
27,6,1207.9,1751,285.47,410.11,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
27,16,1428.2,1799.1,274.07,361.98,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
28,21,1751.9,455,57.72,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
28,6,1213.6,1743.6,280.52,417.47,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
28,16,1432.3,1791,274.41,370.1,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
29,14,1658.8,1732.2,236.23,428.8,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
29,21,1755.3,455.2,57.36,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
29,6,1219.3,1736.2,275.5,424.83,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
29,16,1436.5,1782.9,274.55,378.2,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
30,14,1662.1,1725,234.97,435.94,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
30,21,1758.7,455.41,56.97,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
30,6,1225.1,1728.8,270.45,432.2,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
30,16,1440.8,1774.8,274.54,386.3,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
31,14,1665.4,1717.9,233.75,443.08,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
31,21,1762.1,455.61,56.55,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
31,6,1231,1721.5,265.37,439.58,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
31,16,1445.2,1766.7,274.38,394.41,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
32,14,1678.6,1711.6,230.2,445.59,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
32,21,1774.1,456.44,56.18,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
32,6,1245.9,1714.6,258.61,443.15,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
32,16,1457.2,1759.9,272.9,400.98,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
33,14,1695.7,1705.6,225.89,446.27,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
33,21,1789.3,457.51,55.83,137.6,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
33,6,1264.3,1708,251.64,445.22,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
33,16,1472.3,1753.8,270.79,406.96,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
33,22,1841.8,462.21,48,129.52,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,1,3,9,0,0,1,0
34,14,1714.2,1699.7,221.41,446.27,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
34,21,1805.7,458.66,55.52,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
34,6,1283.7,1701.5,245,446.71,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
34,16,1488.6,1747.8,268.36,412.7,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
34,22,1858.7,462.72,48,129.52,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,1,3,9,0,0,1,0
35,14,1733.1,1693.8,216.98,446.02,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
35,21,1822.5,459.84,55.25,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
35,6,1303.4,1695,238.86,448.02,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
35,16,1505.4,1741.9,265.72,418.35,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
35,22,1875.5,463.22,48,129.53,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,1,3,9,0,0,1,0
36,14,1752.1,1688,212.68,445.71,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
36,21,1839.4,461.04,54.99,137.6,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
36,6,1322.9,1688.5,233.25,449.27,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
36,16,1522.4,1736,262.93,423.98,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
36,22,1892.2,463.72,48,129.53,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,1,3,9,0,0,1,0
37,14,1771,1682.1,208.53,445.39,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
37,21,1856.3,462.23,54.76,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
37,6,1342.2,1682,228.14,450.52,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
37,16,1539.5,1730.2,260.01,429.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
37,22,1908.8,464.22,48,129.53,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,1,3,9,0,0,1,0
38,14,1789.9,1676.3,204.52,445.1,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
38,21,1873.2,463.42,54.55,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
38,6,1361.3,1675.5,223.5,451.79,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
38,16,1556.7,1724.3,257,435.23,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
38,22,1925.2,464.72,48,129.53,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,1,3,9,0,0,1,0
39,14,1808.6,1670.4,200.64,444.83,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
39,21,1890.1,464.61,54.36,137.6,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
39,6,1380.2,1669,219.29,453.09,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
39,16,1573.8,1718.5,253.9,440.88,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
39,22,1941.6,465.21,48,129.53,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,1,3,9,0,0,1,0
40,14,1827.3,1664.5,196.89,444.6,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
40,21,1906.9,465.8,54.19,137.6,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
40,6,1398.8,1662.5,215.47,454.41,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
40,16,1591,1712.6,250.73,446.52,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
40,22,1958,465.71,48,129.53,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,1,3,9,0,0,1,0
41,14,1845.9,1658.7,193.24,444.39,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
41,21,1923.7,466.98,54.04,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
41,6,1417.2,1656,212,455.75,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
41,16,1608.2,1706.7,247.48,452.17,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
41,22,1974.3,466.2,48,129.53,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,1,3,9,0,0,1,0
42,14,1862.1,1654.2,190.21,444.89,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
42,21,1941.5,468,53.9,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
42,6,1435.3,1648.8,207.78,454.44,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
42,16,1625.7,1700.2,241.93,452.47,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
42,22,1992.1,467.68,48,129.53,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,1,3,9,0,0,1,0
43,14,1877.4,1650.4,187.56,445.68,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
43,21,1959.8,468.96,53.78,137.6,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
43,6,1453,1641.4,203.55,452.12,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
43,16,1643.1,1693.5,235.92,450.68,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
43,22,2010.5,469.52,48,129.53,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,1,3,9,0,0,1,0
43,10,2047.7,485.83,48.8,133.85,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,1,3,10,0,0,6,0
44,14,1892.2,1646.7,185.19,446.58,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
44,21,1978.1,469.89,53.66,137.6,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
44,6,1470.5,1634,199.59,449.43,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
44,16,1660.2,1686.6,230.11,448.1,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
44,22,2029,471.49,48,129.53,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,1,3,9,0,0,1,0
44,10,2067.4,486.97,48.8,133.85,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,1,3,10,0,0,6,0
45,14,1906.8,1643.1,183.07,447.53,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
45,21,1996.5,470.81,53.56,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
45,6,1487.8,1626.5,195.97,446.63,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
45,16,1677.1,1679.8,224.76,445.26,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
45,22,2047.6,473.5,48,129.52,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,1,3,9,0,0,1,0
45,10,2087.2,488.12,48.8,133.85,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,1,3,10,0,0,6,0
46,14,1921.2,1639.5,181.14,448.51,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
46,21,2014.8,471.73,53.47,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
46,6,1504.8,1618.9,192.68,443.8,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
46,16,1693.7,1672.9,219.88,442.35,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
46,22,2066.3,475.51,48,129.53,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,1,3,9,0,0,1,0
46,10,2106.7,489.25,48.8,133.85,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,1,3,10,0,0,6,0
47,14,1935.5,1635.9,179.4,449.51,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
47,21,2033.2,472.65,53.38,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
47,6,1521.7,1611.4,189.72,441,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
47,16,1710,1666,215.47,439.44,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
47,22,2084.9,477.53,48,129.53,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,1,3,9,0,0,1,0
47,10,2126,490.38,48.8,133.85,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,1,3,10,0,0,6,0
48,14,1949.8,1632.3,177.82,450.52,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
48,21,2051.5,473.57,53.3,137.6,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
48,6,1538.5,1603.9,187.05,438.21,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
48,16,1726.1,1659.1,211.5,436.56,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
48,22,2103.5,479.54,48,129.53,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,1,3,9,0,0,1,0
48,10,2145.3,491.49,48.8,133.85,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,1,3,10,0,0,6,0
49,14,1963.9,1628.7,176.39,451.53,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
49,21,2069.8,474.48,53.23,137.6,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
49,6,1555,1596.4,184.64,435.46,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
49,16,1742,1652.2,207.92,433.7,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
49,22,2122,481.55,48,129.53,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,1,3,9,0,0,1,0
49,10,2164.4,492.6,48.8,133.85,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,1,3,10,0,0,6,0
50,14,1978,1625.1,175.09,452.54,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
50,21,2088,475.4,53.17,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
50,6,1571.5,1588.9,182.48,432.73,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
50,16,1757.7,1645.3,204.7,430.89,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
50,22,2140.6,483.55,48,129.53,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,1,3,9,0,0,1,0
50,10,2183.6,493.71,48.8,133.85,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,1,3,10,0,0,6,0
51,14,1992.1,1621.5,173.91,453.56,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
51,21,2106.3,476.31,53.12,137.61,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
51,6,1587.9,1581.3,180.53,430.02,-1,-1,-1,-1,0,2,3,1,0,5,5,2,2,3,3,10,0,0,1,0
51,16,1773.3,1638.5,201.8,428.1,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,2,3,10,0,0,1,0
51,22,2159.2,485.54,48,129.52,-1,-1,-1,-1,0,2,3,1,0,5,5,0,0,1,3,9,0,0,1,0
51,10,2202.7,494.83,48.8,133.85,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,1,3,10,0,0,6,0
52,14,1997.6,1615.4,172.61,453.88,-1,-1,-1,-1,0,2,3,1,0,5,5,1,1,2,3,10,0,0,1,0
